scenario_id,num_steps,total_turnover,total_inflow,total_outflow,net_turnover,outflow_to_inflow_ratio,fees_total,fees_ratio,incoming_transfer_sum,incoming_transfer_count,crypto_exchange_inflow_sum,foreign_bank_inflow_sum,primary_incoming_source,primary_sender_relationship,cash_inflow_sum,cash_outflow_sum,cash_turnover_ratio,anonymous_recipient_turnover,anonymous_recipient_ratio,night_operations_count,night_operations_ratio,rapid_velocity_count,rapid_velocity_ratio,avg_step_amount,max_step_amount,std_step_amount,max_frequency_single_step,repeated_amount_count,rapid_credit_to_debit_count,unique_channels_count,unique_cards_count,primary_channel,primary_category,most_frequent_card,has_cash,target_risk_score,target_risk_label,target_is_suspicious,scenario_archetype
scen_0173,8,318156.0,20000.0,298156.0,-278156.0,14.9078,2044.26,0.0064,0.0,0,0.0,0.0,none,none,0.0,110697.0,0.3479,0.0,0.0,0,0.0,3,0.375,39769.5,92614.0,24459.84,1,0,1,2,3,mobile,transfer,card_transfer,1,19.98,normal,0,retail
scen_0174,14,698916.0,65923.0,632993.0,-567070.0,9.602,3164.98,0.0045,65923.0,1,0.0,65923.0,foreign_bank_kg,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.2143,49922.57,78919.0,20982.13,1,0,0,2,2,mobile,transfer,card_transfer,0,15.92,normal,0,incoming_series
scen_0175,2,103527.0,30000.0,73527.0,-43527.0,2.4509,367.64,0.0036,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,51763.5,73527.0,21763.5,1,0,1,1,2,mobile,salary,salary,0,16.18,normal,0,transfer_burst
scen_0176,2,58568.0,25000.0,33568.0,-8568.0,1.3427,167.84,0.0029,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,29284.0,33568.0,4284.0,1,0,1,1,2,mobile,salary,salary,0,13.93,normal,0,transfer_burst
scen_0177,2,33840.0,20000.0,13840.0,6160.0,0.692,69.2,0.002,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,16920.0,20000.0,3080.0,1,0,0,1,2,mobile,salary,salary,0,10.19,normal,0,transfer_burst
scen_0178,14,581479.0,20000.0,561479.0,-541479.0,28.0739,3639.18,0.0063,0.0,0,0.0,0.0,none,none,0.0,166356.0,0.2861,0.0,0.0,0,0.0,5,0.3571,41534.21,79002.0,19210.31,1,0,1,3,3,mobile,transfer,card_transfer,1,20.51,review,0,retail
scen_0179,2,58566.0,30000.0,28566.0,1434.0,0.9522,142.83,0.0024,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,29283.0,30000.0,717.0,1,0,1,1,2,mobile,salary,salary,0,11.43,normal,0,retail
scen_0180,2,86851.0,25000.0,61851.0,-36851.0,2.474,309.26,0.0036,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.5,43425.5,61851.0,18425.5,1,0,1,1,2,mobile,salary,salary,0,21.34,review,0,transfer_burst
scen_0181,7,307280.0,30000.0,277280.0,-247280.0,9.2427,2356.82,0.0077,0.0,0,0.0,0.0,none,none,0.0,194082.0,0.6316,0.0,0.0,0,0.0,3,0.4286,43897.14,83659.0,21205.0,1,0,1,3,3,atm,cash,cash_withdrawal,1,22.53,review,0,retail
scen_0182,4,129089.0,25000.0,104089.0,-79089.0,4.1636,662.61,0.0051,0.0,0,0.0,0.0,none,none,0.0,28434.0,0.2203,0.0,0.0,0,0.0,1,0.25,32272.25,55457.0,13701.62,1,0,1,2,3,mobile,transfer,card_transfer,1,17.23,normal,0,retail
scen_0183,2,33122.0,21629.0,11493.0,10136.0,0.5314,114.93,0.0035,21629.0,1,21629.0,0.0,crypto_exchange,anonymous_established_account,0.0,11493.0,0.347,0.0,0.0,0,0.0,0,0.0,16561.0,21629.0,5068.0,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,22.16,review,0,rapid_cash_out
scen_0184,2,43045.0,18885.0,24160.0,-5275.0,1.2793,241.6,0.0056,18885.0,1,18885.0,0.0,crypto_exchange,anonymous_established_account,0.0,24160.0,0.5613,0.0,0.0,0,0.0,0,0.0,21522.5,24160.0,2637.5,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,30.66,review,0,rapid_cash_out
scen_0185,9,316175.0,72847.0,243328.0,-170481.0,3.3403,1216.65,0.0038,72847.0,1,0.0,72847.0,foreign_bank_kg,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.2222,35130.56,72847.0,21331.52,1,0,1,2,2,mobile,transfer,card_transfer,0,19.29,normal,0,incoming_series
scen_0186,7,310333.0,20000.0,290333.0,-270333.0,14.5167,2186.84,0.007,0.0,0,0.0,0.0,none,none,0.0,147035.0,0.4738,0.0,0.0,0,0.0,2,0.2857,44333.29,82628.0,20363.06,1,0,1,3,3,mobile,cash,cash_withdrawal,1,18.86,normal,0,retail
scen_0187,4,198841.0,66047.0,132794.0,-66747.0,2.0106,663.96,0.0033,66047.0,1,0.0,0.0,domestic_bank,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,49710.25,72957.0,20582.73,1,0,1,2,2,mobile,transfer,card_transfer,0,15.22,normal,0,incoming_series
scen_0188,2,50139.0,25000.0,25139.0,-139.0,1.0056,125.7,0.0025,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,25069.5,25139.0,69.5,1,0,1,1,2,mobile,salary,salary,0,16.0,normal,0,transfer_burst
scen_0189,9,389472.0,34455.0,355017.0,-320562.0,10.3038,1775.09,0.0046,34455.0,1,0.0,0.0,payment_service,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.3333,43274.67,70956.0,16697.19,1,0,1,2,2,mobile,transfer,card_transfer,0,21.55,review,0,incoming_series
scen_0190,8,271172.0,30000.0,241172.0,-211172.0,8.0391,2075.95,0.0077,0.0,0,0.0,0.0,none,none,0.0,174018.0,0.6417,0.0,0.0,0,0.0,2,0.25,33896.5,68856.0,15751.52,1,0,0,3,3,atm,cash,cash_withdrawal,1,17.89,normal,0,retail
scen_0191,3,152797.0,30000.0,122797.0,-92797.0,4.0932,1227.97,0.008,0.0,0,0.0,0.0,none,none,0.0,122797.0,0.8037,0.0,0.0,0,0.0,2,0.6667,50932.33,70051.0,16400.97,1,0,1,2,2,branch,cash,cash_withdrawal,1,26.76,review,0,retail
scen_0192,3,107732.0,29424.0,78308.0,-48884.0,2.6614,391.54,0.0036,29424.0,1,0.0,0.0,domestic_bank,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,35910.67,55071.0,13781.84,1,0,1,2,2,mobile,transfer,card_transfer,0,23.59,review,0,incoming_series
scen_0193,2,103646.0,30000.0,73646.0,-43646.0,2.4549,368.23,0.0036,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.5,51823.0,73646.0,21823.0,1,0,1,1,2,mobile,salary,salary,0,22.18,review,0,transfer_burst
scen_0194,2,108753.0,46099.0,62654.0,-16555.0,1.3591,313.27,0.0029,46099.0,1,0.0,0.0,payment_service,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,54376.5,62654.0,8277.5,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,0,27.94,review,0,incoming_series
scen_0195,7,329535.0,54284.0,275251.0,-220967.0,5.0706,1376.25,0.0042,54284.0,1,54284.0,0.0,crypto_exchange,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.2857,47076.43,68079.0,15896.5,1,0,1,2,2,mobile,transfer,card_transfer,0,22.14,review,0,incoming_series
scen_0196,5,249343.0,30000.0,219343.0,-189343.0,7.3114,2039.25,0.0082,0.0,0,0.0,0.0,none,none,0.0,188507.0,0.756,0.0,0.0,0,0.0,1,0.2,49868.6,78719.0,18296.02,1,0,1,3,3,atm,cash,cash_withdrawal,1,19.19,normal,0,retail
scen_0197,2,87380.0,17553.0,69827.0,-52274.0,3.9781,698.27,0.008,17553.0,1,0.0,17553.0,foreign_bank_kg,anonymous_new_account,0.0,69827.0,0.7991,0.0,0.0,0,0.0,0,0.0,43690.0,69827.0,26137.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,33.37,review,0,rapid_cash_out
scen_0198,2,120308.0,58280.0,62028.0,-3748.0,1.0643,620.28,0.0052,58280.0,1,0.0,0.0,payment_service,regular_sender,0.0,62028.0,0.5156,0.0,0.0,0,0.0,1,0.5,60154.0,62028.0,1874.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,35.02,suspicious,1,rapid_cash_out
scen_0199,5,225869.0,25000.0,200869.0,-175869.0,8.0348,1705.36,0.0076,0.0,0,0.0,0.0,none,none,0.0,140202.0,0.6207,0.0,0.0,0,0.0,1,0.2,45173.8,86923.0,24991.97,1,0,1,2,3,branch,cash,cash_withdrawal,1,16.32,normal,0,retail
scen_0200,2,77596.0,38091.0,39505.0,-1414.0,1.0371,395.05,0.0051,38091.0,1,0.0,38091.0,foreign_bank_kg,regular_sender,0.0,39505.0,0.5091,0.0,0.0,0,0.0,0,0.0,38798.0,39505.0,707.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,28.88,review,0,rapid_cash_out
scen_0201,10,562853.0,46094.0,516759.0,-470665.0,11.211,2583.8,0.0046,46094.0,1,0.0,0.0,payment_service,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.4,56285.3,78241.0,16191.13,1,0,1,2,2,mobile,transfer,card_transfer,0,21.93,review,0,incoming_series
scen_0202,9,409484.0,20000.0,389484.0,-369484.0,19.4742,3310.1,0.0081,0.0,0,0.0,0.0,none,none,0.0,272537.0,0.6656,0.0,0.0,0,0.0,4,0.4444,45498.22,84978.0,24482.03,1,0,1,3,3,branch,cash,cash_withdrawal,1,23.44,review,0,retail
scen_0203,12,440380.0,21704.0,418676.0,-396972.0,19.2903,2093.38,0.0048,21704.0,1,0.0,21704.0,foreign_bank_kg,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.5,36698.33,60026.0,14059.99,1,0,1,2,2,mobile,transfer,card_transfer,0,23.25,review,0,incoming_series
scen_0204,2,49762.0,20000.0,29762.0,-9762.0,1.4881,148.81,0.003,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,24881.0,29762.0,4881.0,1,0,1,1,2,mobile,salary,salary,0,13.49,normal,0,transfer_burst
scen_0205,2,115102.0,63633.0,51469.0,12164.0,0.8088,514.69,0.0045,63633.0,1,0.0,0.0,payment_service,anonymous_new_account,0.0,51469.0,0.4472,0.0,0.0,0,0.0,0,0.0,57551.0,63633.0,6082.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,32.76,review,0,rapid_cash_out
scen_0206,7,349354.0,37444.0,311910.0,-274466.0,8.33,1559.56,0.0045,37444.0,1,0.0,37444.0,foreign_bank_kg,regular_sender,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.1429,49907.71,66847.0,17948.08,1,0,1,2,2,mobile,transfer,card_transfer,0,16.85,normal,0,incoming_series
scen_0207,10,525973.0,30000.0,495973.0,-465973.0,16.5324,2864.97,0.0054,0.0,0,0.0,0.0,none,none,0.0,77022.0,0.1464,0.0,0.0,0,0.0,3,0.3,52597.3,78697.0,21515.91,1,0,1,2,3,mobile,transfer,card_transfer,1,19.96,normal,0,retail
scen_0208,2,105859.0,74248.0,31611.0,42637.0,0.4257,316.11,0.003,74248.0,1,74248.0,0.0,crypto_exchange,anonymous_new_account,0.0,31611.0,0.2986,0.0,0.0,0,0.0,0,0.0,52929.5,74248.0,21318.5,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,26.29,review,0,rapid_cash_out
scen_0209,2,40069.0,27197.0,12872.0,14325.0,0.4733,128.72,0.0032,27197.0,1,0.0,27197.0,foreign_bank_kg,regular_sender,0.0,12872.0,0.3212,0.0,0.0,0,0.0,0,0.0,20034.5,27197.0,7162.5,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,19.5,normal,0,rapid_cash_out
scen_0210,2,44897.0,30000.0,14897.0,15103.0,0.4966,74.48,0.0017,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,22448.5,30000.0,7551.5,1,0,0,1,2,mobile,salary,salary,0,10.74,normal,0,transfer_burst
scen_0211,2,46368.0,30000.0,16368.0,13632.0,0.5456,81.84,0.0018,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.5,23184.0,30000.0,6816.0,1,0,0,1,2,mobile,salary,salary,0,16.82,normal,0,transfer_burst
scen_0212,12,510498.0,20000.0,490498.0,-470498.0,24.5249,3517.19,0.0069,0.0,0,0.0,0.0,none,none,0.0,212939.0,0.4171,0.0,0.0,0,0.0,5,0.4167,42541.5,91631.0,24640.21,1,0,0,3,3,mobile,transfer,card_transfer,1,21.34,review,0,retail
scen_0213,2,148059.0,75058.0,73001.0,2057.0,0.9726,730.01,0.0049,75058.0,1,0.0,75058.0,foreign_bank_kg,regular_sender,0.0,73001.0,0.4931,0.0,0.0,0,0.0,0,0.0,74029.5,75058.0,1028.5,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,21.9,review,0,rapid_cash_out
scen_0214,2,94763.0,20000.0,74763.0,-54763.0,3.7382,373.82,0.0039,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,47381.5,74763.0,27381.5,1,0,1,1,2,mobile,salary,salary,0,10.74,normal,0,retail
scen_0215,14,564247.0,25000.0,539247.0,-514247.0,21.5699,3962.13,0.007,0.0,0,0.0,0.0,none,none,0.0,253179.0,0.4487,0.0,0.0,0,0.0,2,0.1429,40303.36,72684.0,17034.62,1,0,1,3,3,mobile,transfer,card_transfer,1,18.1,normal,0,retail
scen_0216,11,565274.0,63907.0,501367.0,-437460.0,7.8453,2506.83,0.0044,63907.0,1,0.0,0.0,payment_service,anonymous_new_account,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.4545,51388.55,78788.0,18840.98,1,0,0,2,2,mobile,transfer,card_transfer,0,21.78,review,0,incoming_series
scen_0217,2,101510.0,30000.0,71510.0,-41510.0,2.3837,357.55,0.0035,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,50755.0,71510.0,20755.0,1,0,1,1,2,mobile,salary,salary,0,13.58,normal,0,retail
scen_0218,2,127812.0,74441.0,53371.0,21070.0,0.717,533.71,0.0042,74441.0,1,74441.0,0.0,crypto_exchange,anonymous_new_account,0.0,53371.0,0.4176,0.0,0.0,0,0.0,0,0.0,63906.0,74441.0,10535.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,32.39,review,0,rapid_cash_out
scen_0219,2,79960.0,59628.0,20332.0,39296.0,0.341,203.32,0.0025,59628.0,1,0.0,0.0,payment_service,anonymous_new_account,0.0,20332.0,0.2543,0.0,0.0,0,0.0,0,0.0,39980.0,59628.0,19648.0,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,28.0,review,0,rapid_cash_out
scen_0220,3,126634.0,51426.0,75208.0,-23782.0,1.4625,376.04,0.003,51426.0,1,0.0,0.0,domestic_bank,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,42211.33,62879.0,21641.14,1,0,0,2,2,mobile,transfer,card_transfer,0,15.55,normal,0,incoming_series
scen_0221,10,497210.0,25000.0,472210.0,-447210.0,18.8884,3470.65,0.007,0.0,0,0.0,0.0,none,none,0.0,221919.0,0.4463,0.0,0.0,0,0.0,5,0.5,49721.0,96136.0,23260.85,1,0,1,3,3,mobile,transfer,card_transfer,1,21.57,review,0,retail
scen_0222,2,153701.0,63636.0,90065.0,-26429.0,1.4153,900.65,0.0059,63636.0,1,0.0,0.0,domestic_bank,anonymous_established_account,0.0,90065.0,0.586,0.0,0.0,0,0.0,0,0.0,76850.5,90065.0,13214.5,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,25.68,review,0,rapid_cash_out
scen_0223,8,286385.0,30000.0,256385.0,-226385.0,8.5462,1879.64,0.0066,0.0,0,0.0,0.0,none,none,0.0,119542.0,0.4174,0.0,0.0,0,0.0,4,0.5,35798.12,73298.0,21796.1,1,0,1,3,3,mobile,transfer,card_transfer,1,22.08,review,0,retail
scen_0224,12,570319.0,64099.0,506220.0,-442121.0,7.8975,2531.12,0.0044,64099.0,1,64099.0,0.0,crypto_exchange,regular_sender,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.75,47526.58,72963.0,14733.2,1,0,1,2,2,mobile,transfer,card_transfer,0,25.92,review,0,incoming_series
scen_0225,2,98515.0,20000.0,78515.0,-58515.0,3.9257,392.58,0.004,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,49257.5,78515.0,29257.5,1,0,1,1,2,mobile,salary,salary,0,13.42,normal,0,transfer_burst
scen_0226,8,357430.0,30000.0,327430.0,-297430.0,10.9143,2457.85,0.0069,0.0,0,0.0,0.0,none,none,0.0,164141.0,0.4592,0.0,0.0,0,0.0,3,0.375,44678.75,94819.0,25039.48,1,0,1,3,3,mobile,transfer,card_transfer,1,19.09,normal,0,retail
scen_0227,2,46157.0,30000.0,16157.0,13843.0,0.5386,80.78,0.0018,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,23078.5,30000.0,6921.5,1,0,0,1,2,mobile,salary,salary,0,10.81,normal,0,transfer_burst
scen_0228,8,417883.0,58200.0,359683.0,-301483.0,6.1801,1798.42,0.0043,58200.0,1,0.0,58200.0,foreign_bank_kg,regular_sender,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.125,52235.38,77350.0,19057.33,1,0,0,2,2,mobile,transfer,card_transfer,0,15.22,normal,0,incoming_series
scen_0229,2,63425.0,20000.0,43425.0,-23425.0,2.1713,217.12,0.0034,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,31712.5,43425.0,11712.5,1,0,1,1,2,mobile,salary,salary,0,14.17,normal,0,transfer_burst
scen_0230,2,60290.0,30000.0,30290.0,-290.0,1.0097,151.45,0.0025,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,30145.0,30290.0,145.0,1,0,1,1,2,mobile,salary,salary,0,14.02,normal,0,transfer_burst
scen_0231,2,101726.0,16665.0,85061.0,-68396.0,5.1042,850.61,0.0084,16665.0,1,16665.0,0.0,crypto_exchange,anonymous_established_account,0.0,85061.0,0.8362,0.0,0.0,0,0.0,0,0.0,50863.0,85061.0,34198.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,28.09,review,0,rapid_cash_out
scen_0232,2,54100.0,20000.0,34100.0,-14100.0,1.705,170.5,0.0032,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.5,27050.0,34100.0,7050.0,1,0,1,1,2,mobile,salary,salary,0,22.2,review,0,transfer_burst
scen_0233,14,703319.0,30000.0,673319.0,-643319.0,22.444,5393.57,0.0077,0.0,0,0.0,0.0,none,none,0.0,405397.0,0.5764,0.0,0.0,0,0.0,2,0.1429,50237.07,97679.0,28455.66,1,0,0,3,3,mobile,cash,cash_withdrawal,1,16.95,normal,0,retail
scen_0234,2,146085.0,65601.0,80484.0,-14883.0,1.2269,804.84,0.0055,65601.0,1,0.0,0.0,domestic_bank,anonymous_new_account,0.0,80484.0,0.5509,0.0,0.0,0,0.0,1,0.5,73042.5,80484.0,7441.5,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,33.8,review,0,rapid_cash_out
scen_0235,13,469571.0,25000.0,444571.0,-419571.0,17.7828,2978.49,0.0063,0.0,0,0.0,0.0,none,none,0.0,151131.0,0.3218,0.0,0.0,0,0.0,7,0.5385,36120.85,75907.0,23186.99,1,0,1,3,3,mobile,transfer,card_transfer,1,21.53,review,0,retail
scen_0236,8,326985.0,48663.0,278322.0,-229659.0,5.7194,1391.6,0.0043,48663.0,1,0.0,48663.0,foreign_bank_kg,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.25,40873.12,61653.0,16645.19,1,0,1,2,2,mobile,transfer,card_transfer,0,18.96,normal,0,incoming_series
scen_0237,12,567428.0,48096.0,519332.0,-471236.0,10.7978,2596.65,0.0046,48096.0,1,0.0,0.0,domestic_bank,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.25,47285.67,73857.0,16173.34,1,0,0,2,2,mobile,transfer,card_transfer,0,17.9,normal,0,incoming_series
scen_0238,4,220277.0,39035.0,181242.0,-142207.0,4.6431,906.21,0.0041,39035.0,1,0.0,0.0,payment_service,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,55069.25,70666.0,11259.99,1,0,1,2,2,mobile,transfer,card_transfer,0,21.26,review,0,incoming_series
scen_0239,2,98828.0,25000.0,73828.0,-48828.0,2.9531,369.14,0.0037,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.5,49414.0,73828.0,24414.0,1,0,1,1,2,mobile,salary,salary,0,21.94,review,0,transfer_burst
scen_0240,4,177760.0,30000.0,147760.0,-117760.0,4.9253,1199.46,0.0067,0.0,0,0.0,0.0,none,none,0.0,92132.0,0.5183,0.0,0.0,0,0.0,1,0.25,44440.0,92132.0,28114.59,1,0,1,2,3,mobile,transfer,card_transfer,1,18.69,normal,0,retail
scen_0241,11,499768.0,20000.0,479768.0,-459768.0,23.9884,4091.47,0.0082,0.0,0,0.0,0.0,none,none,0.0,338527.0,0.6774,0.0,0.0,0,0.0,5,0.4545,45433.45,84162.0,22170.88,1,0,1,3,3,atm,cash,cash_withdrawal,1,23.36,review,0,retail
scen_0242,2,57102.0,20000.0,37102.0,-17102.0,1.8551,185.51,0.0032,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.5,28551.0,37102.0,8551.0,1,0,1,1,2,mobile,salary,salary,0,22.36,review,0,transfer_burst
scen_0243,2,94591.0,25000.0,69591.0,-44591.0,2.7836,347.96,0.0037,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,47295.5,69591.0,22295.5,1,0,1,1,2,mobile,salary,salary,0,13.23,normal,0,transfer_burst
scen_0244,12,651042.0,20000.0,631042.0,-611042.0,31.5521,5632.62,0.0087,0.0,0,0.0,0.0,none,none,0.0,495482.0,0.7611,0.0,0.0,0,0.0,2,0.1667,54253.5,98503.0,22852.53,1,0,1,3,3,branch,cash,cash_withdrawal,1,19.92,normal,0,retail
scen_0245,2,73072.0,31134.0,41938.0,-10804.0,1.347,419.38,0.0057,31134.0,1,0.0,0.0,payment_service,anonymous_new_account,0.0,41938.0,0.5739,0.0,0.0,0,0.0,0,0.0,36536.0,41938.0,5402.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,33.15,review,0,rapid_cash_out
scen_0246,2,106442.0,77193.0,29249.0,47944.0,0.3789,292.49,0.0027,77193.0,1,0.0,0.0,domestic_bank,regular_sender,0.0,29249.0,0.2748,0.0,0.0,0,0.0,0,0.0,53221.0,77193.0,23972.0,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,17.32,normal,0,rapid_cash_out
scen_0247,2,93143.0,30000.0,63143.0,-33143.0,2.1048,315.72,0.0034,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.5,46571.5,63143.0,16571.5,1,0,1,1,2,mobile,salary,salary,0,21.66,review,0,transfer_burst
scen_0248,13,696108.0,20000.0,676108.0,-656108.0,33.8054,5429.21,0.0078,0.0,0,0.0,0.0,none,none,0.0,409734.0,0.5886,0.0,0.0,0,0.0,5,0.3846,53546.77,99861.0,28978.0,1,0,1,3,3,mobile,cash,cash_withdrawal,1,20.82,review,0,retail
scen_0249,10,521258.0,65769.0,455489.0,-389720.0,6.9256,2277.46,0.0044,65769.0,1,0.0,65769.0,foreign_bank_kg,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.3,52125.8,78490.0,23136.28,1,0,1,2,2,mobile,transfer,card_transfer,0,18.71,normal,0,incoming_series
scen_0250,2,48970.0,25000.0,23970.0,1030.0,0.9588,119.85,0.0024,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,24485.0,25000.0,515.0,1,0,1,1,2,mobile,salary,salary,0,13.45,normal,0,transfer_burst
scen_0251,12,504877.0,73407.0,431470.0,-358063.0,5.8778,2157.35,0.0043,73407.0,1,73407.0,0.0,crypto_exchange,anonymous_established_account,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.5,42073.08,73407.0,19491.08,1,0,1,2,2,mobile,transfer,card_transfer,0,21.71,review,0,incoming_series
scen_0252,2,111548.0,67065.0,44483.0,22582.0,0.6633,444.83,0.004,67065.0,1,0.0,0.0,domestic_bank,anonymous_new_account,0.0,44483.0,0.3988,0.0,0.0,0,0.0,0,0.0,55774.0,67065.0,11291.0,1,0,0,2,2,bank,incoming_transfer,incoming_transfer,1,26.58,review,0,rapid_cash_out
scen_0253,11,429904.0,30000.0,399904.0,-369904.0,13.3301,3111.15,0.0072,0.0,0,0.0,0.0,none,none,0.0,222324.0,0.5171,0.0,0.0,0,0.0,5,0.4545,39082.18,77915.0,21910.08,1,0,1,3,3,mobile,transfer,card_transfer,1,22.82,review,0,retail
scen_0254,3,106738.0,25000.0,81738.0,-56738.0,3.2695,817.38,0.0077,0.0,0,0.0,0.0,none,none,0.0,81738.0,0.7658,0.0,0.0,0,0.0,1,0.3333,35579.33,46242.0,8672.21,1,0,1,2,2,atm,cash,cash_withdrawal,1,22.89,review,0,retail
scen_0255,6,290056.0,25000.0,265056.0,-240056.0,10.6022,1816.76,0.0063,0.0,0,0.0,0.0,none,none,0.0,98296.0,0.3389,0.0,0.0,0,0.0,3,0.5,48342.67,73390.0,18922.29,1,0,1,2,3,mobile,transfer,card_transfer,1,21.0,review,0,retail
scen_0256,11,505109.0,56281.0,448828.0,-392547.0,7.9748,2244.14,0.0044,56281.0,1,0.0,0.0,domestic_bank,regular_sender,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.1818,45919.0,62288.0,9110.2,1,0,1,2,2,mobile,transfer,card_transfer,0,17.05,normal,0,incoming_series
scen_0257,2,79830.0,37102.0,42728.0,-5626.0,1.1516,427.28,0.0054,37102.0,1,0.0,37102.0,foreign_bank_kg,anonymous_new_account,0.0,42728.0,0.5352,0.0,0.0,0,0.0,0,0.0,39915.0,42728.0,2813.0,1,0,1,2,2,bank,incoming_transfer,incoming_transfer,1,29.99,review,0,rapid_cash_out
scen_0258,3,56407.0,30000.0,26407.0,3593.0,0.8802,209.73,0.0037,0.0,0,0.0,0.0,none,none,0.0,15539.0,0.2755,0.0,0.0,0,0.0,1,0.3333,18802.33,30000.0,8144.34,1,0,0,2,3,mobile,salary,salary,1,14.88,normal,0,retail
scen_0259,2,76009.0,30000.0,46009.0,-16009.0,1.5336,230.04,0.003,0.0,0,0.0,0.0,none,none,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,38004.5,46009.0,8004.5,1,0,1,1,2,mobile,salary,salary,0,17.3,normal,0,transfer_burst
